업종,시도,시군구,당월,전월,전년동월
노래방,광주광역시,광산구,232,231,244
노래방,대전광역시,동구,137,137,151
노래방,대전광역시,중구,189,190,193
노래방,대전광역시,서구,379,378,392
노래방,대전광역시,유성구,182,182,185
노래방,대전광역시,대덕구,172,174,175
노래방,울산광역시,중구,102,104,112
노래방,울산광역시,남구,185,188,199
노래방,울산광역시,동구,67,67,69
노래방,울산광역시,북구,91,91,97
노래방,울산광역시,울주군,91,91,94
노래방,세종특별자치시,세종시,142,143,143
노래방,경기도,수원시 장안구,141,142,143
노래방,경기도,수원시 권선구,230,230,231
노래방,경기도,수원시 팔달구,132,132,141
노래방,경기도,수원시 영통구,134,135,141
노래방,경기도,성남시 수정구,109,109,115
노래방,경기도,성남시 중원구,184,185,191
노래방,경기도,성남시 분당구,155,156,158
노래방,경기도,의정부시,226,226,231
노래방,경기도,안양시 만안구,141,141,146
노래방,경기도,안양시 동안구,132,132,139
노래방,경기도,부천시 원미구,277,275,287
노래방,경기도,부천시 소사구,79,79,84
노래방,경기도,부천시 오정구,134,135,140
노래방,경기도,광명시,88,89,98
노래방,경기도,평택시,272,273,277
노래방,경기도,동두천시,19,19,20
노래방,경기도,안산시 상록구,255,256,261
노래방,경기도,안산시 단원구,303,302,303
노래방,경기도,고양시 덕양구,198,198,204
노래방,경기도,고양시 일산동구,200,200,211
노래방,경기도,고양시 일산서구,112,112,115
노래방,경기도,과천시,6,6,6
노래방,경기도,구리시,76,76,78
노래방,경기도,남양주시,182,183,186
노래방,경기도,오산시,136,136,137
노래방,경기도,시흥시,349,351,348
노래방,경기도,군포시,103,103,107
노래방,경기도,의왕시,36,36,37
노래방,경기도,하남시,70,69,73
노래방,경기도,용인시 처인구,147,147,153
노래방,경기도,용인시 기흥구,107,107,114
노래방,경기도,용인시 수지구,56,56,56
노래방,경기도,파주시,214,214,221
노래방,경기도,이천시,110,110,114
노래방,경기도,안성시,105,104,108
노래방,경기도,김포시,176,177,184
노래방,경기도,화성시,0,0,0
노래방,경기도,화성시 만세구,138,0,0
노래방,경기도,화성시 효행구,62,0,0
노래방,경기도,화성시 병점구,81,0,0
노래방,경기도,화성시 동탄구,79,0,0
노래방,경기도,광주시,201,201,203
노래방,경기도,양주시,70,70,73
노래방,경기도,포천시,77,77,81
노래방,경기도,여주시,75,75,78
노래방,경기도,연천군,9,9,10
노래방,경기도,가평군,17,17,19
노래방,경기도,양평군,32,32,32
노래방,충청북도,청주시 상당구,113,113,116
노래방,충청북도,청주시 서원구,123,122,128
노래방,충청북도,청주시 흥덕구,216,216,224
노래방,충청북도,청주시 청원구,124,125,133
노래방,충청북도,충주시,118,118,120
노래방,충청북도,제천시,81,81,87
노래방,충청북도,보은군,11,11,9
노래방,충청북도,옥천군,11,11,11
노래방,충청북도,영동군,21,21,23
노래방,충청북도,증평군,20,19,20
노래방,충청북도,진천군,32,33,33
노래방,충청북도,괴산군,13,13,13
노래방,충청북도,음성군,71,70,70
노래방,충청북도,단양군,16,16,15
노래방,충청남도,천안시 동남구,131,133,135
노래방,충청남도,천안시 서북구,238,237,243
노래방,충청남도,공주시,38,38,41
노래방,충청남도,보령시,78,78,82
노래방,충청남도,아산시,118,119,125
노래방,충청남도,서산시,79,78,81
노래방,충청남도,논산시,72,72,75
노래방,충청남도,계룡시,11,11,11
노래방,충청남도,당진시,123,123,121
노래방,충청남도,금산군,15,15,15
노래방,충청남도,부여군,10,10,12
노래방,충청남도,서천군,14,14,15
노래방,충청남도,청양군,12,12,12
노래방,충청남도,홍성군,37,37,42
노래방,충청남도,예산군,42,42,41
노래방,충청남도,태안군,34,34,36
노래방,전라남도,목포시,133,135,141
노래방,전라남도,여수시,99,99,104
노래방,전라남도,순천시,127,126,130
노래방,전라남도,나주시,31,31,31
노래방,전라남도,광양시,69,69,68
노래방,전라남도,담양군,9,9,9
노래방,전라남도,곡성군,6,6,5
노래방,전라남도,구례군,6,6,5
노래방,전라남도,고흥군,10,10,11
노래방,전라남도,보성군,11,11,11
노래방,전라남도,화순군,14,14,14
노래방,전라남도,장흥군,8,8,9
노래방,전라남도,강진군,8,8,8
노래방,전라남도,해남군,5,5,5
노래방,전라남도,영암군,7,7,7
노래방,전라남도,무안군,24,24,23
노래방,전라남도,함평군,4,4,4
노래방,전라남도,영광군,6,6,6
노래방,전라남도,장성군,7,7,6
노래방,전라남도,완도군,6,6,8
노래방,전라남도,진도군,7,7,6
노래방,전라남도,신안군,12,13,14
노래방,경상북도,포항시 남구,182,182,187
노래방,경상북도,포항시 북구,125,125,128
노래방,경상북도,경주시,140,141,152
노래방,경상북도,김천시,59,62,62
노래방,경상북도,안동시,67,68,71
노래방,경상북도,구미시,262,263,272
노래방,경상북도,영주시,30,30,30
노래방,경상북도,영천시,41,41,43
노래방,경상북도,상주시,20,20,20
노래방,경상북도,문경시,21,21,21
노래방,경상북도,경산시,102,103,108
노래방,경상북도,의성군,11,11,11
노래방,경상북도,청송군,10,10,10
노래방,경상북도,영양군,0,0,0
노래방,경상북도,영덕군,16,17,18
노래방,경상북도,청도군,9,9,9
노래방,경상북도,고령군,12,12,13
노래방,경상북도,성주군,18,18,19
노래방,경상북도,칠곡군,55,54,56
노래방,경상북도,예천군,15,15,15
노래방,경상북도,봉화군,7,7,7
노래방,경상북도,울진군,24,24,24
노래방,경상남도,창원시 의창구,125,127,138
노래방,경상남도,창원시 성산구,77,77,85
노래방,경상남도,창원시 마산합포구,42,42,44
노래방,경상남도,창원시 마산회원구,61,60,60
노래방,경상남도,창원시 진해구,62,63,67
노래방,경상남도,진주시,201,201,208
노래방,경상남도,통영시,38,37,41
노래방,경상남도,사천시,37,37,39
노래방,경상남도,김해시,174,174,189
노래방,경상남도,밀양시,31,31,33
노래방,경상남도,거제시,116,116,123
노래방,경상남도,양산시,112,115,118
노래방,경상남도,의령군,3,3,3
노래방,경상남도,함안군,17,17,19
노래방,경상남도,창녕군,15,15,17
노래방,경상남도,고성군,12,12,13
노래방,경상남도,남해군,15,15,14
노래방,경상남도,하동군,9,9,9
노래방,경상남도,산청군,6,6,7
노래방,경상남도,함양군,7,7,8
노래방,경상남도,거창군,15,15,15
노래방,경상남도,합천군,3,3,3
노래방,제주특별자치도,제주시,199,199,207
노래방,제주특별자치도,서귀포시,69,70,72
노래방,강원특별자치도,춘천시,156,156,162
노래방,강원특별자치도,원주시,182,182,188
노래방,강원특별자치도,강릉시,100,101,107
노래방,강원특별자치도,동해시,31,32,33
노래방,강원특별자치도,태백시,14,14,14
노래방,강원특별자치도,속초시,62,62,62
노래방,강원특별자치도,삼척시,25,24,24
노래방,강원특별자치도,홍천군,24,23,23
노래방,강원특별자치도,횡성군,22,24,26
노래방,강원특별자치도,영월군,10,10,10
노래방,강원특별자치도,평창군,17,18,19
노래방,강원특별자치도,정선군,8,9,10
노래방,강원특별자치도,철원군,13,14,15
노래방,강원특별자치도,화천군,5,5,5
노래방,강원특별자치도,양구군,7,7,6
노래방,강원특별자치도,인제군,10,9,9
노래방,강원특별자치도,고성군,6,6,6
노래방,강원특별자치도,양양군,14,14,13
노래방,전북특별자치도,전주시 완산구,220,223,227
노래방,전북특별자치도,전주시 덕진구,125,126,133
노래방,전북특별자치도,군산시,94,94,97
노래방,전북특별자치도,익산시,153,154,155
노래방,전북특별자치도,정읍시,13,13,13
노래방,전북특별자치도,남원시,22,22,23
노래방,전북특별자치도,김제시,14,14,14
노래방,전북특별자치도,완주군,19,18,20
노래방,전북특별자치도,진안군,0,0,0
노래방,전북특별자치도,무주군,9,9,10
노래방,전북특별자치도,장수군,0,0,0
노래방,전북특별자치도,임실군,5,5,5
노래방,전북특별자치도,순창군,3,4,4
노래방,전북특별자치도,고창군,7,7,7
노래방,전북특별자치도,부안군,9,9,10
당구장,서울특별시,종로구,83,83,92
당구장,서울특별시,중구,79,78,85
당구장,서울특별시,용산구,44,45,45
당구장,서울특별시,성동구,74,74,78
당구장,서울특별시,광진구,137,137,139
당구장,서울특별시,동대문구,111,113,111
당구장,서울특별시,중랑구,116,117,121
당구장,서울특별시,성북구,93,93,92
당구장,서울특별시,강북구,100,101,97
당구장,서울특별시,도봉구,100,99,102
당구장,서울특별시,노원구,123,120,123
당구장,서울특별시,은평구,111,112,114
당구장,서울특별시,서대문구,76,76,77
당구장,서울특별시,마포구,116,118,122
당구장,서울특별시,양천구,101,100,103
당구장,서울특별시,강서구,160,160,159
당구장,서울특별시,구로구,98,96,106
당구장,서울특별시,금천구,76,76,75
당구장,서울특별시,영등포구,131,131,133
당구장,서울특별시,동작구,79,79,79
당구장,서울특별시,관악구,107,107,110
당구장,서울특별시,서초구,151,153,153
당구장,서울특별시,강남구,187,189,189
당구장,서울특별시,송파구,202,200,196
당구장,서울특별시,강동구,129,129,136
당구장,부산광역시,중구,24,24,25
당구장,부산광역시,서구,23,23,23
당구장,부산광역시,동구,29,29,32
당구장,부산광역시,영도구,25,26,28
당구장,부산광역시,부산진구,106,108,97
당구장,부산광역시,동래구,69,71,68
당구장,부산광역시,남구,54,56,56
당구장,부산광역시,북구,54,54,54
당구장,부산광역시,해운대구,73,74,75
당구장,부산광역시,사하구,91,87,96
당구장,부산광역시,금정구,68,68,69
당구장,부산광역시,강서구,56,56,51
당구장,부산광역시,연제구,47,47,51
당구장,부산광역시,수영구,36,36,35
당구장,부산광역시,사상구,74,75,79
당구장,부산광역시,기장군,48,48,53
당구장,대구광역시,중구,33,34,33
당구장,대구광역시,동구,83,82,90
당구장,대구광역시,서구,41,41,42
당구장,대구광역시,남구,30,30,31
당구장,대구광역시,북구,106,105,105
당구장,대구광역시,수성구,94,92,90
당구장,대구광역시,달서구,164,164,166
당구장,대구광역시,달성군,68,67,65
당구장,대구광역시,군위군,9,9,6
당구장,인천광역시,중구,65,65,65
당구장,인천광역시,동구,16,16,17
당구장,인천광역시,미추홀구,136,136,143
당구장,인천광역시,연수구,121,125,127
당구장,인천광역시,남동구,179,179,180
당구장,인천광역시,부평구,173,173,176
당구장,인천광역시,계양구,122,121,120
당구장,인천광역시,서구,229,226,221
당구장,인천광역시,강화군,23,23,23
당구장,인천광역시,옹진군,10,10,12
당구장,광주광역시,동구,48,48,47
당구장,광주광역시,서구,112,111,118
당구장,광주광역시,남구,73,74,71
당구장,광주광역시,북구,166,165,159
당구장,광주광역시,광산구,186,187,195
당구장,대전광역시,동구,81,81,75
당구장,대전광역시,중구,70,70,75
당구장,대전광역시,서구,152,151,147
당구장,대전광역시,유성구,104,104,108
당구장,대전광역시,대덕구,68,67,66
당구장,울산광역시,중구,71,71,70
당구장,울산광역시,남구,125,123,129
당구장,울산광역시,동구,71,73,76
당구장,울산광역시,북구,91,93,96
당구장,울산광역시,울주군,80,81,80
당구장,세종특별자치시,세종시,102,102,108
당구장,경기도,수원시 장안구,90,89,91
당구장,경기도,수원시 권선구,108,106,105
당구장,경기도,수원시 팔달구,73,74,75
당구장,경기도,수원시 영통구,88,90,93
당구장,경기도,성남시 수정구,79,80,85
당구장,경기도,성남시 중원구,76,76,80
당구장,경기도,성남시 분당구,95,94,98
당구장,경기도,의정부시,158,159,163
당구장,경기도,안양시 만안구,91,91,90
당구장,경기도,안양시 동안구,92,92,88
당구장,경기도,부천시 원미구,166,165,169
당구장,경기도,부천시 소사구,66,66,67
당구장,경기도,부천시 오정구,62,62,63
당구장,경기도,광명시,79,77,88
당구장,경기도,평택시,198,197,195
당구장,경기도,동두천시,45,45,45
당구장,경기도,안산시 상록구,141,142,148
당구장,경기도,안산시 단원구,147,148,147
당구장,경기도,고양시 덕양구,175,174,165
당구장,경기도,고양시 일산동구,109,111,107
당구장,경기도,고양시 일산서구,80,81,85
당구장,경기도,과천시,6,6,7
당구장,경기도,구리시,65,67,69
당구장,경기도,남양주시,215,215,222
당구장,경기도,오산시,79,80,87
당구장,경기도,시흥시,236,236,238
당구장,경기도,군포시,68,68,70
당구장,경기도,의왕시,46,45,46
당구장,경기도,하남시,85,83,80
당구장,경기도,용인시 처인구,120,118,128
당구장,경기도,용인시 기흥구,77,76,77
당구장,경기도,용인시 수지구,70,70,63
당구장,경기도,파주시,161,160,147
당구장,경기도,이천시,83,83,83
